original_row,source,rel,target
15576,Disease::DOID:1909,PRESENTS,Symptom::D005334
15577,Disease::DOID:784,PRESENTS,Symptom::D001750
15578,Disease::DOID:1686,PRESENTS,Symptom::D005130
15579,Disease::DOID:418,PRESENTS,Symptom::D018908
15580,Disease::DOID:216,PRESENTS,Symptom::D013851
15581,Disease::DOID:3121,PRESENTS,Symptom::D005335
15582,Disease::DOID:11934,PRESENTS,Symptom::D014832
15583,Disease::DOID:10153,PRESENTS,Symptom::D015746
15584,Disease::DOID:9835,PRESENTS,Symptom::D020795
15585,Disease::DOID:1319,PRESENTS,Symptom::D006312
15586,Disease::DOID:8893,PRESENTS,Symptom::D001416
15587,Disease::DOID:6364,PRESENTS,Symptom::D020757
15588,Disease::DOID:1964,PRESENTS,Symptom::D004412
15589,Disease::DOID:12365,PRESENTS,Symptom::D005334
15590,Disease::DOID:3953,PRESENTS,Symptom::D019080
15591,Disease::DOID:3565,PRESENTS,Symptom::D000857
15592,Disease::DOID:6364,PRESENTS,Symptom::D006261
15593,Disease::DOID:9744,PRESENTS,Symptom::D001926
15594,Disease::DOID:1192,PRESENTS,Symptom::D014717
15595,Disease::DOID:11934,PRESENTS,Symptom::D006316
15596,Disease::DOID:9074,PRESENTS,Symptom::D005335
15597,Disease::DOID:12236,PRESENTS,Symptom::D041781
15598,Disease::DOID:1781,PRESENTS,Symptom::D019547
15599,Disease::DOID:2174,PRESENTS,Symptom::D003117
15600,Disease::DOID:5041,PRESENTS,Symptom::D015431
15601,Disease::DOID:10941,PRESENTS,Symptom::D004401
15602,Disease::DOID:13378,PRESENTS,Symptom::D005334
15603,Disease::DOID:2174,PRESENTS,Symptom::D058447
15604,Disease::DOID:6364,PRESENTS,Symptom::D020238
15605,Disease::DOID:90,PRESENTS,Symptom::D019547
15606,Disease::DOID:10871,PRESENTS,Symptom::D003117
15607,Disease::DOID:11949,PRESENTS,Symptom::D010292
15608,Disease::DOID:12995,PRESENTS,Symptom::D003147
15609,Disease::DOID:3070,PRESENTS,Symptom::D002559
15610,Disease::DOID:1094,PRESENTS,Symptom::D013342
15611,Disease::DOID:184,PRESENTS,Symptom::D006732
15612,Disease::DOID:11476,PRESENTS,Symptom::D001835
15613,Disease::DOID:5419,PRESENTS,Symptom::D011141
15614,Disease::DOID:1024,PRESENTS,Symptom::D012678
15615,Disease::DOID:0050425,PRESENTS,Symptom::D020447
15616,Disease::DOID:12849,PRESENTS,Symptom::D004314
15617,Disease::DOID:11934,PRESENTS,Symptom::D001044
15618,Disease::DOID:8577,PRESENTS,Symptom::D003248
15619,Disease::DOID:1612,PRESENTS,Symptom::D010292
15620,Disease::DOID:2994,PRESENTS,Symptom::D009461
15621,Disease::DOID:1115,PRESENTS,Symptom::D011696
15622,Disease::DOID:2377,PRESENTS,Symptom::D055955
15623,Disease::DOID:10763,PRESENTS,Symptom::D007383
15624,Disease::DOID:784,PRESENTS,Symptom::D004489
15625,Disease::DOID:14330,PRESENTS,Symptom::D020754
15626,Disease::DOID:10763,PRESENTS,Symptom::D003655
15627,Disease::DOID:2994,PRESENTS,Symptom::D005158
15628,Disease::DOID:11934,PRESENTS,Symptom::D006987
15629,Disease::DOID:0050156,PRESENTS,Symptom::D020181
15630,Disease::DOID:13241,PRESENTS,Symptom::D006319
15631,Disease::DOID:7693,PRESENTS,Symptom::D010243
15632,Disease::DOID:0050742,PRESENTS,Symptom::D001835
15633,Disease::DOID:0050425,PRESENTS,Symptom::D006970
15634,Disease::DOID:332,PRESENTS,Symptom::D004417
15635,Disease::DOID:1686,PRESENTS,Symptom::D015875
15636,Disease::DOID:2841,PRESENTS,Symptom::D006935
15637,Disease::DOID:585,PRESENTS,Symptom::D015746
15638,Disease::DOID:11476,PRESENTS,Symptom::D010243
15639,Disease::DOID:8986,PRESENTS,Symptom::D020178
15640,Disease::DOID:10941,PRESENTS,Symptom::D011681
15641,Disease::DOID:2994,PRESENTS,Symptom::D002524
15642,Disease::DOID:10652,PRESENTS,Symptom::D012893
15643,Disease::DOID:6364,PRESENTS,Symptom::D012607
15644,Disease::DOID:9074,PRESENTS,Symptom::D006429
15645,Disease::DOID:9074,PRESENTS,Symptom::D003221
15646,Disease::DOID:1324,PRESENTS,Symptom::D003490
15647,Disease::DOID:4159,PRESENTS,Symptom::D004314
15648,Disease::DOID:11934,PRESENTS,Symptom::D006314
15649,Disease::DOID:7148,PRESENTS,Symptom::D018771
15650,Disease::DOID:14004,PRESENTS,Symptom::D014826
15651,Disease::DOID:10941,PRESENTS,Symptom::D006423
15652,Disease::DOID:3565,PRESENTS,Symptom::D005132
15653,Disease::DOID:4362,PRESENTS,Symptom::D010149
15654,Disease::DOID:1459,PRESENTS,Symptom::D012877
15655,Disease::DOID:1826,PRESENTS,Symptom::D054546
15656,Disease::DOID:10652,PRESENTS,Symptom::D001072
15657,Disease::DOID:3070,PRESENTS,Symptom::D001416
15658,Disease::DOID:2377,PRESENTS,Symptom::D001039
15659,Disease::DOID:12995,PRESENTS,Symptom::D006948
15660,Disease::DOID:5612,PRESENTS,Symptom::D001259
15661,Disease::DOID:9296,PRESENTS,Symptom::D014832
15662,Disease::DOID:1826,PRESENTS,Symptom::D000648
15663,Disease::DOID:13499,PRESENTS,Symptom::D014839
15664,Disease::DOID:13241,PRESENTS,Symptom::D004401
15665,Disease::DOID:0050425,PRESENTS,Symptom::D009120
15666,Disease::DOID:219,PRESENTS,Symptom::D003085
15667,Disease::DOID:5612,PRESENTS,Symptom::D018437
15668,Disease::DOID:1686,PRESENTS,Symptom::D010167
15669,Disease::DOID:2355,PRESENTS,Symptom::D006988
15670,Disease::DOID:219,PRESENTS,Symptom::D009325
15671,Disease::DOID:1793,PRESENTS,Symptom::D009461
15672,Disease::DOID:0060119,PRESENTS,Symptom::D014313
15673,Disease::DOID:2994,PRESENTS,Symptom::D004401
15674,Disease::DOID:10941,PRESENTS,Symptom::D000647
15675,Disease::DOID:8778,PRESENTS,Symptom::D011538
15676,Disease::DOID:12185,PRESENTS,Symptom::D006311
15677,Disease::DOID:2355,PRESENTS,Symptom::D005926
15678,Disease::DOID:2377,PRESENTS,Symptom::D020336
15679,Disease::DOID:11612,PRESENTS,Symptom::D001724
15680,Disease::DOID:5041,PRESENTS,Symptom::D000860
15681,Disease::DOID:10763,PRESENTS,Symptom::D000419
15682,Disease::DOID:8893,PRESENTS,Symptom::D003967
15683,Disease::DOID:2994,PRESENTS,Symptom::D000381
15684,Disease::DOID:8778,PRESENTS,Symptom::D001835
15685,Disease::DOID:4045,PRESENTS,Symptom::D010291
15686,Disease::DOID:3083,PRESENTS,Symptom::D012135
15687,Disease::DOID:2355,PRESENTS,Symptom::D006456
15688,Disease::DOID:184,PRESENTS,Symptom::D006261
15689,Disease::DOID:8398,PRESENTS,Symptom::D019547
15690,Disease::DOID:12185,PRESENTS,Symptom::D034381
15691,Disease::DOID:3312,PRESENTS,Symptom::D003128
15692,Disease::DOID:7148,PRESENTS,Symptom::D011602
15693,Disease::DOID:12365,PRESENTS,Symptom::D011693
15694,Disease::DOID:7148,PRESENTS,Symptom::D012678
15695,Disease::DOID:5559,PRESENTS,Symptom::D002637
15696,Disease::DOID:1793,PRESENTS,Symptom::D012877
15697,Disease::DOID:3393,PRESENTS,Symptom::D002637
15698,Disease::DOID:4989,PRESENTS,Symptom::D003967
15699,Disease::DOID:1319,PRESENTS,Symptom::D011596
15700,Disease::DOID:9744,PRESENTS,Symptom::D007024
15701,Disease::DOID:1909,PRESENTS,Symptom::D000860
15702,Disease::DOID:3312,PRESENTS,Symptom::D011141
15703,Disease::DOID:10283,PRESENTS,Symptom::D010148
15704,Disease::DOID:1793,PRESENTS,Symptom::D014840
15705,Disease::DOID:5875,PRESENTS,Symptom::D017116
15706,Disease::DOID:1319,PRESENTS,Symptom::D005132
15707,Disease::DOID:4045,PRESENTS,Symptom::D010146
15708,Disease::DOID:2377,PRESENTS,Symptom::D003117
15709,Disease::DOID:14330,PRESENTS,Symptom::D013342
15710,Disease::DOID:1936,PRESENTS,Symptom::D000419
15711,Disease::DOID:5612,PRESENTS,Symptom::D020335
15712,Disease::DOID:3070,PRESENTS,Symptom::D000377
15713,Disease::DOID:1993,PRESENTS,Symptom::D014839
15714,Disease::DOID:10941,PRESENTS,Symptom::D019575
15715,Disease::DOID:12185,PRESENTS,Symptom::D006317
15716,Disease::DOID:1324,PRESENTS,Symptom::D012877
15717,Disease::DOID:363,PRESENTS,Symptom::D015160
15718,Disease::DOID:585,PRESENTS,Symptom::D005334
15719,Disease::DOID:14330,PRESENTS,Symptom::D000849
15720,Disease::DOID:11934,PRESENTS,Symptom::D006311
15721,Disease::DOID:5875,PRESENTS,Symptom::D010146
15722,Disease::DOID:2998,PRESENTS,Symptom::D006628
15723,Disease::DOID:5408,PRESENTS,Symptom::D011304
15724,Disease::DOID:10763,PRESENTS,Symptom::D006261
15725,Disease::DOID:3571,PRESENTS,Symptom::D001926
15726,Disease::DOID:12995,PRESENTS,Symptom::D007805
15727,Disease::DOID:3312,PRESENTS,Symptom::D006970
15728,Disease::DOID:5559,PRESENTS,Symptom::D005334
15729,Disease::DOID:5408,PRESENTS,Symptom::D006311
15730,Disease::DOID:0050425,PRESENTS,Symptom::D012891
15731,Disease::DOID:11054,PRESENTS,Symptom::D053201
15732,Disease::DOID:1612,PRESENTS,Symptom::D007319
15733,Disease::DOID:12365,PRESENTS,Symptom::D045262
15734,Disease::DOID:5419,PRESENTS,Symptom::D007319
15735,Disease::DOID:2994,PRESENTS,Symptom::D001037
15736,Disease::DOID:219,PRESENTS,Symptom::D003967
15737,Disease::DOID:6364,PRESENTS,Symptom::D013575
15738,Disease::DOID:1192,PRESENTS,Symptom::D006685
15739,Disease::DOID:1459,PRESENTS,Symptom::D011596
15740,Disease::DOID:5041,PRESENTS,Symptom::D006356
15741,Disease::DOID:8398,PRESENTS,Symptom::D037061
15742,Disease::DOID:2377,PRESENTS,Symptom::D053202
15743,Disease::DOID:3277,PRESENTS,Symptom::D012133
15744,Disease::DOID:7693,PRESENTS,Symptom::D018908
15745,Disease::DOID:2994,PRESENTS,Symptom::D003248
15746,Disease::DOID:1115,PRESENTS,Symptom::D014839
15747,Disease::DOID:184,PRESENTS,Symptom::D006930
15748,Disease::DOID:2994,PRESENTS,Symptom::D014786
15749,Disease::DOID:1826,PRESENTS,Symptom::D002819
15750,Disease::DOID:3953,PRESENTS,Symptom::D006628
15751,Disease::DOID:10652,PRESENTS,Symptom::D018458
15752,Disease::DOID:1826,PRESENTS,Symptom::D007088
15753,Disease::DOID:2994,PRESENTS,Symptom::D006312
15754,Disease::DOID:263,PRESENTS,Symptom::D010146
15755,Disease::DOID:2043,PRESENTS,Symptom::D005334
15756,Disease::DOID:1319,PRESENTS,Symptom::D002558
15757,Disease::DOID:1826,PRESENTS,Symptom::D008607
15758,Disease::DOID:3953,PRESENTS,Symptom::D005483
15759,Disease::DOID:8778,PRESENTS,Symptom::D005183
15760,Disease::DOID:824,PRESENTS,Symptom::D006472
15761,Disease::DOID:1612,PRESENTS,Symptom::D014839
15762,Disease::DOID:2174,PRESENTS,Symptom::D001260
15763,Disease::DOID:11819,PRESENTS,Symptom::D003085
15764,Disease::DOID:7147,PRESENTS,Symptom::D004487
15765,Disease::DOID:2174,PRESENTS,Symptom::D004314
15766,Disease::DOID:1793,PRESENTS,Symptom::D018589
15767,Disease::DOID:1595,PRESENTS,Symptom::D012892
15768,Disease::DOID:8577,PRESENTS,Symptom::D005414
15769,Disease::DOID:3070,PRESENTS,Symptom::D006313
15770,Disease::DOID:3312,PRESENTS,Symptom::D017593
15771,Disease::DOID:2355,PRESENTS,Symptom::D006396
15772,Disease::DOID:12930,PRESENTS,Symptom::D020182
15773,Disease::DOID:2841,PRESENTS,Symptom::D011602
15774,Disease::DOID:1192,PRESENTS,Symptom::D010292
15775,Disease::DOID:635,PRESENTS,Symptom::D002819
15776,Disease::DOID:13223,PRESENTS,Symptom::D004412
15777,Disease::DOID:5612,PRESENTS,Symptom::D009437
15778,Disease::DOID:2377,PRESENTS,Symptom::D012678
15779,Disease::DOID:1115,PRESENTS,Symptom::D000006
15780,Disease::DOID:1459,PRESENTS,Symptom::D011141
15781,Disease::DOID:3070,PRESENTS,Symptom::D012021
15782,Disease::DOID:2377,PRESENTS,Symptom::D014202
15783,Disease::DOID:2377,PRESENTS,Symptom::D001259
15784,Disease::DOID:14221,PRESENTS,Symptom::D056865
15785,Disease::DOID:12306,PRESENTS,Symptom::D006319
15786,Disease::DOID:219,PRESENTS,Symptom::D002100
15787,Disease::DOID:4159,PRESENTS,Symptom::D005158
15788,Disease::DOID:2377,PRESENTS,Symptom::D006319
15789,Disease::DOID:0060119,PRESENTS,Symptom::D012913
15790,Disease::DOID:1319,PRESENTS,Symptom::D010292
15791,Disease::DOID:9835,PRESENTS,Symptom::D014786
15792,Disease::DOID:6364,PRESENTS,Symptom::D015845
15793,Disease::DOID:4481,PRESENTS,Symptom::D011537
15794,Disease::DOID:2841,PRESENTS,Symptom::D014202
15795,Disease::DOID:10652,PRESENTS,Symptom::D007319
15796,Disease::DOID:9296,PRESENTS,Symptom::D003147
15797,Disease::DOID:2994,PRESENTS,Symptom::D015354
15798,Disease::DOID:12185,PRESENTS,Symptom::D014717
15799,Disease::DOID:6364,PRESENTS,Symptom::D062026
15800,Disease::DOID:3083,PRESENTS,Symptom::D010845
15801,Disease::DOID:5419,PRESENTS,Symptom::D008569
15802,Disease::DOID:10652,PRESENTS,Symptom::D019588
15803,Disease::DOID:824,PRESENTS,Symptom::D010149
15804,Disease::DOID:1793,PRESENTS,Symptom::D000006
15805,Disease::DOID:5559,PRESENTS,Symptom::D003490
15806,Disease::DOID:8577,PRESENTS,Symptom::D011602
15807,Disease::DOID:4159,PRESENTS,Symptom::D009325
15808,Disease::DOID:2355,PRESENTS,Symptom::D003490
15809,Disease::DOID:1826,PRESENTS,Symptom::D053608
15810,Disease::DOID:4159,PRESENTS,Symptom::D020335
15811,Disease::DOID:3953,PRESENTS,Symptom::D053578
15812,Disease::DOID:8850,PRESENTS,Symptom::D006314
15813,Disease::DOID:1459,PRESENTS,Symptom::D008607
15814,Disease::DOID:1826,PRESENTS,Symptom::D017246
15815,Disease::DOID:5875,PRESENTS,Symptom::D000006
15816,Disease::DOID:4362,PRESENTS,Symptom::D000860
15817,Disease::DOID:0050741,PRESENTS,Symptom::D011602
15818,Disease::DOID:7693,PRESENTS,Symptom::D003085
15819,Disease::DOID:1826,PRESENTS,Symptom::D006948
15820,Disease::DOID:4362,PRESENTS,Symptom::D014549
15821,Disease::DOID:2596,PRESENTS,Symptom::D013064
15822,Disease::DOID:13223,PRESENTS,Symptom::D002637
15823,Disease::DOID:10283,PRESENTS,Symptom::D005483
15824,Disease::DOID:2355,PRESENTS,Symptom::D001049
15825,Disease::DOID:1686,PRESENTS,Symptom::D001766
15826,Disease::DOID:3070,PRESENTS,Symptom::D014103
15827,Disease::DOID:3565,PRESENTS,Symptom::D020335
15828,Disease::DOID:0050742,PRESENTS,Symptom::D020250
15829,Disease::DOID:216,PRESENTS,Symptom::D005884
15830,Disease::DOID:7148,PRESENTS,Symptom::D006429
15831,Disease::DOID:184,PRESENTS,Symptom::D059226
15832,Disease::DOID:12849,PRESENTS,Symptom::D003638
15833,Disease::DOID:9835,PRESENTS,Symptom::D009123
15834,Disease::DOID:418,PRESENTS,Symptom::D011695
15835,Disease::DOID:14330,PRESENTS,Symptom::D020234
15836,Disease::DOID:3565,PRESENTS,Symptom::D006423
15837,Disease::DOID:7148,PRESENTS,Symptom::D020069
15838,Disease::DOID:3312,PRESENTS,Symptom::D007926
15839,Disease::DOID:7148,PRESENTS,Symptom::D006685
15840,Disease::DOID:2174,PRESENTS,Symptom::D012166
15841,Disease::DOID:2377,PRESENTS,Symptom::D009120
15842,Disease::DOID:11476,PRESENTS,Symptom::D013851
15843,Disease::DOID:1192,PRESENTS,Symptom::D015354
15844,Disease::DOID:332,PRESENTS,Symptom::D013064
15845,Disease::DOID:1192,PRESENTS,Symptom::D002559
15846,Disease::DOID:1725,PRESENTS,Symptom::D017699
15847,Disease::DOID:8398,PRESENTS,Symptom::D004415
15848,Disease::DOID:2355,PRESENTS,Symptom::D009461
15849,Disease::DOID:1094,PRESENTS,Symptom::D008569
15850,Disease::DOID:2994,PRESENTS,Symptom::D011681
15851,Disease::DOID:2377,PRESENTS,Symptom::D006970
15852,Disease::DOID:1192,PRESENTS,Symptom::D009133
15853,Disease::DOID:4045,PRESENTS,Symptom::D005158
15854,Disease::DOID:2377,PRESENTS,Symptom::D003639
15855,Disease::DOID:3565,PRESENTS,Symptom::D004244
15856,Disease::DOID:13223,PRESENTS,Symptom::D005335
15857,Disease::DOID:1595,PRESENTS,Symptom::D000647
15858,Disease::DOID:824,PRESENTS,Symptom::D009912
15859,Disease::DOID:184,PRESENTS,Symptom::D004172
15860,Disease::DOID:184,PRESENTS,Symptom::D020335
15861,Disease::DOID:11934,PRESENTS,Symptom::D013746
15862,Disease::DOID:332,PRESENTS,Symptom::D020182
15863,Disease::DOID:635,PRESENTS,Symptom::D004614
15864,Disease::DOID:0050425,PRESENTS,Symptom::D020183
15865,Disease::DOID:635,PRESENTS,Symptom::D015431
15866,Disease::DOID:4159,PRESENTS,Symptom::D005334
15867,Disease::DOID:10763,PRESENTS,Symptom::D005316
15868,Disease::DOID:2994,PRESENTS,Symptom::D020324
15869,Disease::DOID:10283,PRESENTS,Symptom::D005262
15870,Disease::DOID:1324,PRESENTS,Symptom::D059390
15871,Disease::DOID:3565,PRESENTS,Symptom::D019575
15872,Disease::DOID:418,PRESENTS,Symptom::D003248
15873,Disease::DOID:216,PRESENTS,Symptom::D050177
15874,Disease::DOID:8893,PRESENTS,Symptom::D019547
15875,Disease::DOID:14330,PRESENTS,Symptom::D010468
15876,Disease::DOID:8986,PRESENTS,Symptom::D020181
15877,Disease::DOID:263,PRESENTS,Symptom::D003085
15878,Disease::DOID:7148,PRESENTS,Symptom::D006942
15879,Disease::DOID:184,PRESENTS,Symptom::D010264
15880,Disease::DOID:11934,PRESENTS,Symptom::D004433
15881,Disease::DOID:11476,PRESENTS,Symptom::D010146
15882,Disease::DOID:10652,PRESENTS,Symptom::D020240
15883,Disease::DOID:7693,PRESENTS,Symptom::D002637
15884,Disease::DOID:10871,PRESENTS,Symptom::D009755
15885,Disease::DOID:0060119,PRESENTS,Symptom::D020181
15886,Disease::DOID:4989,PRESENTS,Symptom::D000006
15887,Disease::DOID:2998,PRESENTS,Symptom::D006311
15888,Disease::DOID:2994,PRESENTS,Symptom::D014103
15889,Disease::DOID:9970,PRESENTS,Symptom::D015430
15890,Disease::DOID:3312,PRESENTS,Symptom::D013009
15891,Disease::DOID:12185,PRESENTS,Symptom::D005158
15892,Disease::DOID:1909,PRESENTS,Symptom::D015746
15893,Disease::DOID:635,PRESENTS,Symptom::D006942
15894,Disease::DOID:418,PRESENTS,Symptom::D006356
15895,Disease::DOID:8778,PRESENTS,Symptom::D014839
15896,Disease::DOID:1192,PRESENTS,Symptom::D005158
15897,Disease::DOID:2394,PRESENTS,Symptom::D010292
15898,Disease::DOID:594,PRESENTS,Symptom::D010292
15899,Disease::DOID:11054,PRESENTS,Symptom::D003967
15900,Disease::DOID:10608,PRESENTS,Symptom::D001835
15901,Disease::DOID:3070,PRESENTS,Symptom::D013035
15902,Disease::DOID:5041,PRESENTS,Symptom::D056128
15903,Disease::DOID:6364,PRESENTS,Symptom::D017288
15904,Disease::DOID:1826,PRESENTS,Symptom::D001049
15905,Disease::DOID:1192,PRESENTS,Symptom::D046088
15906,Disease::DOID:3070,PRESENTS,Symptom::D011782
15907,Disease::DOID:1612,PRESENTS,Symptom::D010148
15908,Disease::DOID:8893,PRESENTS,Symptom::D005221
15909,Disease::DOID:12930,PRESENTS,Symptom::D019462
15910,Disease::DOID:12361,PRESENTS,Symptom::D011681
15911,Disease::DOID:1793,PRESENTS,Symptom::D059265
15912,Disease::DOID:1793,PRESENTS,Symptom::D003221
15913,Disease::DOID:11949,PRESENTS,Symptom::D019575
15914,Disease::DOID:2174,PRESENTS,Symptom::D015354
15915,Disease::DOID:5419,PRESENTS,Symptom::D001247
15916,Disease::DOID:3953,PRESENTS,Symptom::D003968
15917,Disease::DOID:11949,PRESENTS,Symptom::D013494
15918,Disease::DOID:14330,PRESENTS,Symptom::D053201
15919,Disease::DOID:8577,PRESENTS,Symptom::D005334
15920,Disease::DOID:2998,PRESENTS,Symptom::D006423
15921,Disease::DOID:0050742,PRESENTS,Symptom::D015430
15922,Disease::DOID:1094,PRESENTS,Symptom::D008607
15923,Disease::DOID:1094,PRESENTS,Symptom::D012148
15924,Disease::DOID:2841,PRESENTS,Symptom::D020078
15925,Disease::DOID:418,PRESENTS,Symptom::D006319
15926,Disease::DOID:12306,PRESENTS,Symptom::D034381
15927,Disease::DOID:2998,PRESENTS,Symptom::D000855
15928,Disease::DOID:8893,PRESENTS,Symptom::D020078
15929,Disease::DOID:8577,PRESENTS,Symptom::D005335
15930,Disease::DOID:10021,PRESENTS,Symptom::D006396
15931,Disease::DOID:5875,PRESENTS,Symptom::D012585
15932,Disease::DOID:3070,PRESENTS,Symptom::D005132
15933,Disease::DOID:1192,PRESENTS,Symptom::D006423
15934,Disease::DOID:1324,PRESENTS,Symptom::D009133
15935,Disease::DOID:1793,PRESENTS,Symptom::D006396
15936,Disease::DOID:10608,PRESENTS,Symptom::D005183
15937,Disease::DOID:10534,PRESENTS,Symptom::D004487
15938,Disease::DOID:1192,PRESENTS,Symptom::D065634
15939,Disease::DOID:10652,PRESENTS,Symptom::D006212
15940,Disease::DOID:184,PRESENTS,Symptom::D015875
15941,Disease::DOID:5419,PRESENTS,Symptom::D017109
15942,Disease::DOID:3310,PRESENTS,Symptom::D014008
15943,Disease::DOID:1595,PRESENTS,Symptom::D004415
15944,Disease::DOID:784,PRESENTS,Symptom::D006337
15945,Disease::DOID:13241,PRESENTS,Symptom::D003639
15946,Disease::DOID:784,PRESENTS,Symptom::D004487
15947,Disease::DOID:6364,PRESENTS,Symptom::D006423
15948,Disease::DOID:8398,PRESENTS,Symptom::D006930
15949,Disease::DOID:14004,PRESENTS,Symptom::D004417
15950,Disease::DOID:1909,PRESENTS,Symptom::D000855
15951,Disease::DOID:1115,PRESENTS,Symptom::D005335
15952,Disease::DOID:12365,PRESENTS,Symptom::D003968
15953,Disease::DOID:2531,PRESENTS,Symptom::D011697
15954,Disease::DOID:2394,PRESENTS,Symptom::D015746
15955,Disease::DOID:0050742,PRESENTS,Symptom::D059445
15956,Disease::DOID:7147,PRESENTS,Symptom::D001416
15957,Disease::DOID:2355,PRESENTS,Symptom::D003968
15958,Disease::DOID:363,PRESENTS,Symptom::D014839
15959,Disease::DOID:5419,PRESENTS,Symptom::D004410
15960,Disease::DOID:1826,PRESENTS,Symptom::D020447
15961,Disease::DOID:6364,PRESENTS,Symptom::D020236
15962,Disease::DOID:9744,PRESENTS,Symptom::D007331
15963,Disease::DOID:10652,PRESENTS,Symptom::D000647
15964,Disease::DOID:1192,PRESENTS,Symptom::D004172
15965,Disease::DOID:1595,PRESENTS,Symptom::D017116
15966,Disease::DOID:12306,PRESENTS,Symptom::D008607
15967,Disease::DOID:216,PRESENTS,Symptom::D014313
15968,Disease::DOID:9744,PRESENTS,Symptom::D005316
15969,Disease::DOID:9970,PRESENTS,Symptom::D002032
15970,Disease::DOID:3070,PRESENTS,Symptom::D005183
